user_id,group_id
U05125,G0003
U05126,G0011
U05126,G0007
U05127,G0011
U05127,G0006
U05128,G0011
U05128,G0001
U05128,G0014
U05128,G0015
U05129,G0011
U05129,G0009
U05130,G0011
U05130,G0003
U05131,G0011
U05131,G0007
U05132,G0011
U05132,G0004
U05133,G0011
U05133,G0008
U05134,G0011
U05134,G0009
U05135,G0011
U05135,G0008
U05136,G0011
U05136,G0010
U05137,G0011
U05137,G0006
U05138,G0011
U05138,G0001
U05139,G0011
U05139,G0006
U05140,G0011
U05140,G0005
U05141,G0011
U05141,G0008
U05142,G0011
U05142,G0003
U05143,G0011
U05143,G0007
U05144,G0011
U05144,G0005
U05145,G0011
U05145,G0007
U05146,G0011
U05146,G0005
U05147,G0011
U05147,G0004
U05148,G0011
U05148,G0003
U05149,G0011
U05149,G0009
U05150,G0011
U05150,G0001
U05151,G0011
U05151,G0003
U05152,G0011
U05152,G0005
U05153,G0011
U05153,G0002
U05153,G0016
U05154,G0011
U05154,G0010
U05155,G0011
U05155,G0004
U05155,G0015
U05156,G0011
U05156,G0003
U05157,G0011
U05157,G0003
U05158,G0011
U05158,G0002
U05158,G0016
U05159,G0011
U05159,G0007
U05159,G0015
U05160,G0011
U05160,G0005
U05161,G0011
U05161,G0003
U05162,G0011
U05162,G0009
U05163,G0011
U05163,G0007
U05164,G0011
U05164,G0005
U05165,G0011
U05165,G0006
U05166,G0011
U05166,G0007
U05166,G0015
U05167,G0011
U05167,G0002
U05168,G0011
U05168,G0009
U05169,G0011
U05169,G0003
U05170,G0011
U05170,G0001
U05171,G0011
U05171,G0006
U05171,G0012
U05171,G0018
U05171,G0017
U05172,G0011
U05172,G0009
U05173,G0011
U05173,G0008
U05174,G0011
U05174,G0004
U05175,G0011
U05175,G0004
U05176,G0011
U05176,G0006
U05177,G0011
U05177,G0003
U05178,G0011
U05178,G0009
U05179,G0011
U05179,G0003
U05180,G0011
U05180,G0003
U05181,G0011
U05181,G0001
U05182,G0011
U05182,G0007
U05183,G0011
U05183,G0001
U05183,G0014
U05184,G0011
U05184,G0009
U05185,G0011
U05185,G0010
U05186,G0011
U05186,G0002
U05186,G0016
U05187,G0011
U05187,G0001
U05188,G0011
U05188,G0010
U05189,G0011
U05189,G0002
U05189,G0016
U05190,G0011
U05190,G0005
U05191,G0011
U05191,G0009
U05192,G0011
U05192,G0002
U05193,G0011
U05193,G0007
U05194,G0011
U05194,G0004
U05195,G0011
U05195,G0005
U05196,G0011
U05196,G0010
U05197,G0011
U05197,G0007
U05198,G0011
U05198,G0004
U05199,G0011
U05199,G0010
U05200,G0011
U05200,G0006
U05200,G0013
U05201,G0011
U05201,G0001
U05202,G0011
U05202,G0004
U05203,G0011
U05203,G0003
U05204,G0011
U05204,G0007
U05205,G0011
U05205,G0009
U05206,G0011
U05206,G0001
U05207,G0011
U05207,G0008
U05208,G0011
U05208,G0010
U05209,G0011
U05209,G0010
U05210,G0011
U05210,G0007
U05211,G0011
U05211,G0004
U05212,G0011
U05212,G0002
U05213,G0011
U05213,G0010
U05214,G0011
U05214,G0005
U05215,G0011
U05215,G0004
U05216,G0011
U05216,G0008
U05217,G0011
U05217,G0008
U05218,G0011
U05218,G0009
U05219,G0011
U05219,G0009
U05220,G0011
U05220,G0009
U05221,G0011
U05221,G0002
U05222,G0011
U05222,G0002
U05223,G0011
U05223,G0003
U05224,G0011
U05224,G0007
U05225,G0011
U05225,G0006
U05225,G0014
U05226,G0011
U05226,G0009
U05227,G0011
U05227,G0009
U05228,G0011
U05228,G0009
U05229,G0011
U05229,G0001
U05230,G0011
U05230,G0007
U05231,G0011
U05231,G0009
U05232,G0011
U05232,G0010
U05233,G0011
U05233,G0004
U05234,G0011
U05234,G0008
U05235,G0011
U05235,G0005
U05236,G0011
U05236,G0002
U05237,G0011
U05237,G0004
U05238,G0011
U05238,G0003
U05239,G0011
U05239,G0010
U05240,G0011
U05240,G0002
U05240,G0016
U05241,G0011
U05241,G0002
U05242,G0011
U05242,G0006
U05242,G0013
U05243,G0011
U05243,G0006
U05243,G0017
U05244,G0011
U05244,G0006
U05245,G0011
U05245,G0002
U05245,G0016
U05246,G0011
U05246,G0005
U05247,G0011
U05247,G0010
U05248,G0011
U05248,G0001
U05249,G0011
U05249,G0008
U05250,G0011
U05250,G0002
U05250,G0016
U05251,G0011
U05251,G0003
U05252,G0011
U05252,G0009
U05253,G0011
U05253,G0003
U05254,G0011
U05254,G0006
U05255,G0011
U05255,G0004
U05256,G0011
U05256,G0007
U05257,G0011
U05257,G0005
U05258,G0011
U05258,G0005
U05259,G0011
U05259,G0009
U05260,G0011
U05260,G0006
U05260,G0013
U05260,G0017
U05261,G0011
U05261,G0006
U05262,G0011
U05262,G0009
U05263,G0011
U05263,G0005
U05264,G0011
U05264,G0009
U05265,G0011
U05265,G0008
U05266,G0011
U05266,G0009
U05267,G0011
U05267,G0005
U05268,G0011
U05268,G0006
U05268,G0013
U05269,G0011
U05269,G0002
U05270,G0011
U05270,G0002
U05270,G0016
U05271,G0011
U05271,G0002
U05272,G0011
U05272,G0007
U05272,G0013
U05273,G0011
U05273,G0004
U05274,G0011
U05274,G0003
U05275,G0011
U05275,G0007
U05275,G0013
U05276,G0011
U05276,G0004
U05277,G0011
U05277,G0002
U05278,G0011
U05278,G0006
U05279,G0011
U05279,G0006
U05279,G0013
U05280,G0011
U05280,G0002
U05281,G0011
U05281,G0003
U05282,G0011
U05282,G0003
U05283,G0011
U05283,G0007
U05283,G0013
U05284,G0011
U05284,G0003
U05285,G0011
U05285,G0001
U05286,G0011
U05286,G0003
U05287,G0011
U05287,G0005
U05288,G0011
U05288,G0008
U05289,G0011
U05289,G0001
U05289,G0013
U05289,G0014
U05289,G0015
U05290,G0011
U05290,G0009
U05291,G0011
U05291,G0004
U05292,G0011
U05292,G0004
U05293,G0011
U05293,G0001
U05294,G0011
U05294,G0003
U05294,G0017
U05295,G0011
U05295,G0005
U05296,G0011
U05296,G0007
U05296,G0013
U05296,G0015
U05297,G0011
U05297,G0008
U05298,G0011
U05298,G0006
U05298,G0012
U05298,G0013
U05298,G0014
U05298,G0017
U05299,G0011
U05299,G0002
U05300,G0011
U05300,G0004
U05300,G0015
U05301,G0011
U05301,G0008
U05302,G0011
U05302,G0007
U05303,G0011
U05303,G0006
U05304,G0011
U05304,G0006
U05304,G0017
U05305,G0011
U05305,G0006
U05306,G0011
U05306,G0010
U05307,G0011
U05307,G0006
U05308,G0011
U05308,G0006
U05308,G0017
U05309,G0011
U05309,G0004
U05310,G0011
U05310,G0005
U05311,G0011
U05311,G0008
U05312,G0011
U05312,G0009
U05313,G0011
U05313,G0008
U05314,G0011
U05314,G0007
U05315,G0011
U05315,G0008
U05316,G0011
U05316,G0001
U05316,G0013
U05316,G0014
U05317,G0011
U05317,G0003
U05318,G0011
U05318,G0003
U05319,G0011
U05319,G0007
U05319,G0013
U05320,G0011
U05320,G0008
U05321,G0011
U05321,G0002
U05321,G0016
U05322,G0011
U05322,G0002
U05323,G0011
U05323,G0005
U05324,G0011
U05324,G0010
U05325,G0011
U05325,G0001
U05326,G0011
U05326,G0009
U05327,G0011
U05327,G0002
U05328,G0011
U05328,G0003
U05329,G0011
U05329,G0007
U05330,G0011
U05330,G0008
U05331,G0011
U05331,G0009
U05332,G0011
U05332,G0001
U05333,G0011
U05333,G0001
U05334,G0011
U05334,G0005
U05335,G0011
U05335,G0006
U05335,G0012
U05335,G0013
U05336,G0011
U05336,G0003
U05337,G0011
U05337,G0007
U05338,G0011
U05338,G0003
U05339,G0011
U05339,G0010
U05340,G0011
U05340,G0002
U05340,G0016
U05341,G0011
U05341,G0007
U05341,G0015
U05342,G0011
U05342,G0006
U05343,G0011
U05343,G0002
U05343,G0016
U05344,G0011
U05344,G0007
U05345,G0011
U05345,G0002
U05345,G0016
U05346,G0011
U05346,G0006
U05347,G0011
U05347,G0007
U05347,G0013
U05348,G0011
U05348,G0001
U05349,G0011
U05349,G0003
U05350,G0011
U05350,G0003
U05351,G0011
U05351,G0010
U05352,G0011
U05352,G0003
U05353,G0011
U05353,G0010
U05354,G0011
U05354,G0006
U05355,G0011
U05355,G0010
U05356,G0011
U05356,G0009
U05357,G0011
U05357,G0003
U05358,G0011
U05358,G0006
U05358,G0017
U05359,G0011
U05359,G0008
U05360,G0011
U05360,G0001
U05360,G0013
U05361,G0011
U05361,G0007
U05362,G0011
U05362,G0005
U05363,G0011
U05363,G0001
U05364,G0011
U05364,G0009
U05365,G0011
U05365,G0003
U05366,G0011
U05366,G0009
U05367,G0011
U05367,G0003
U05368,G0011
U05368,G0006
U05368,G0013
U05368,G0017
U05369,G0011
U05369,G0004
U05370,G0011
U05370,G0009
U05371,G0011
U05371,G0010
U05372,G0011
U05372,G0008
U05373,G0011
U05373,G0009
U05374,G0011
U05374,G0008
U05375,G0011
U05375,G0003
U05376,G0011
U05376,G0010
U05377,G0011
U05377,G0006
U05377,G0013
U05378,G0011
U05378,G0004
U05379,G0011
U05379,G0002
U05380,G0011
U05380,G0008
U05381,G0011
U05381,G0003
U05381,G0017
U05382,G0011
U05382,G0007
U05383,G0011
U05383,G0001
U05384,G0011
U05384,G0007
U05385,G0011
U05385,G0007
U05386,G0011
U05386,G0006
U05386,G0013
U05387,G0011
U05387,G0007
U05387,G0013
U05388,G0011
U05388,G0010
U05389,G0011
U05389,G0009
U05390,G0011
U05390,G0005
U05391,G0011
U05391,G0009
U05392,G0011
U05392,G0010
U05393,G0011
U05393,G0002
U05394,G0011
U05394,G0004
U05395,G0011
U05395,G0008
U05396,G0011
U05396,G0006
U05396,G0013
U05396,G0017
U05397,G0011
U05397,G0002
U05398,G0011
U05398,G0005
U05399,G0011
U05399,G0004
U05400,G0011
U05400,G0008
U05401,G0011
U05401,G0006
U05402,G0011
U05402,G0002
U05403,G0011
U05403,G0001
U05404,G0011
U05404,G0003
U05405,G0011
U05405,G0002
U05405,G0016
U05406,G0011
U05406,G0009
U05407,G0011
U05407,G0003
U05408,G0011
U05408,G0007
U05409,G0011
U05409,G0002
U05410,G0011
U05410,G0005
U05411,G0011
U05411,G0010
U05412,G0011
U05412,G0007
U05413,G0011
U05413,G0003
U05414,G0011
U05414,G0008
U05415,G0011
U05415,G0006
U05415,G0012
U05415,G0018
U05415,G0013
U05416,G0011
U05416,G0003
U05417,G0011
U05417,G0010
U05418,G0011
U05418,G0010
U05419,G0011
U05419,G0006
U05420,G0011
U05420,G0001
U05421,G0011
U05421,G0005
U05422,G0011
U05422,G0006
U05422,G0014
U05422,G0017
U05423,G0011
U05423,G0010
U05423,G0017
U05424,G0011
U05424,G0008
U05425,G0011
U05425,G0003
U05426,G0011
U05426,G0006
U05426,G0012
U05426,G0018
U05427,G0011
U05427,G0002
U05428,G0011
U05428,G0005
U05429,G0011
U05429,G0006
U05429,G0014
U05430,G0011
U05430,G0006
U05431,G0011
U05431,G0005
U05432,G0011
U05432,G0005
U05433,G0011
U05433,G0008
U05434,G0011
U05434,G0006
U05434,G0013
U05434,G0014
U05434,G0017
U05435,G0011
U05435,G0001
U05436,G0011
U05436,G0008
U05437,G0011
U05437,G0007
U05437,G0013
U05438,G0011
U05438,G0007
U05439,G0011
U05439,G0008
U05440,G0011
U05440,G0002
U05440,G0016
U05441,G0011
U05441,G0010
U05442,G0011
U05442,G0010
U05443,G0011
U05443,G0002
U05444,G0011
U05444,G0003
U05445,G0011
U05445,G0003
U05446,G0011
U05446,G0010
U05446,G0017
U05447,G0011
U05447,G0010
U05448,G0011
U05448,G0003
U05449,G0011
U05449,G0007
U05450,G0011
U05450,G0003
U05451,G0011
U05451,G0001
U05451,G0013
U05452,G0011
U05452,G0003
U05453,G0011
U05453,G0001
U05454,G0011
U05454,G0009
U05455,G0011
U05455,G0008
U05456,G0011
U05456,G0002
U05457,G0011
U05457,G0006
U05457,G0012
U05457,G0018
U05458,G0011
U05458,G0003
U05459,G0011
U05459,G0006
U05459,G0012
U05460,G0011
U05460,G0009
U05461,G0011
U05461,G0009
U05462,G0011
U05462,G0009
U05463,G0011
U05463,G0003
U05464,G0011
U05464,G0002
U05465,G0011
U05465,G0002
U05465,G0016
U05466,G0011
U05466,G0002
U05467,G0011
U05467,G0007
U05467,G0013
U05468,G0011
U05468,G0007
U05468,G0013
U05469,G0011
U05469,G0009
U05470,G0011
U05470,G0001
U05471,G0011
U05471,G0003
U05472,G0011
U05472,G0008
U05473,G0011
U05473,G0007
U05473,G0015
U05474,G0011
U05474,G0005
U05475,G0011
U05475,G0002
U05475,G0016
U05476,G0011
U05476,G0005
U05477,G0011
U05477,G0002
U05478,G0011
U05478,G0006
U05479,G0011
U05479,G0010
U05480,G0011
U05480,G0002
U05481,G0011
U05481,G0002
U05482,G0011
U05482,G0008
U05483,G0011
U05483,G0001
U05483,G0015
U05484,G0011
U05484,G0010
U05484,G0017
U05485,G0011
U05485,G0008
U05486,G0011
U05486,G0005
U05487,G0011
U05487,G0004
U05488,G0011
U05488,G0004
U05489,G0011
U05489,G0004
U05490,G0011
U05490,G0009
U05491,G0011
U05491,G0008
U05492,G0011
U05492,G0003
U05493,G0011
U05493,G0002
U05494,G0011
U05494,G0006
U05495,G0011
U05495,G0007
U05496,G0011
U05496,G0008
U05497,G0011
U05497,G0004
U05498,G0011
U05498,G0005
U05499,G0011
U05499,G0002
U05499,G0016
U05500,G0011
U05500,G0005
U05501,G0011
U05501,G0007
U05501,G0013
U05502,G0011
U05502,G0004
U05503,G0011
U05503,G0004
U05504,G0011
U05504,G0005
U05505,G0011
U05505,G0009
U05506,G0011
U05506,G0007
U05506,G0015
U05507,G0011
U05507,G0010
U05508,G0011
U05508,G0001
U05509,G0011
U05509,G0009
U05510,G0011
U05510,G0001
U05511,G0011
U05511,G0004
U05512,G0011
U05512,G0005
U05513,G0011
U05513,G0003
U05513,G0017
U05514,G0011
U05514,G0010
U05514,G0017
U05515,G0011
U05515,G0009
U05516,G0011
U05516,G0006
U05516,G0013
U05517,G0011
U05517,G0005
U05518,G0011
U05518,G0008
U05519,G0011
U05519,G0008
U05520,G0011
U05520,G0005
U05521,G0011
U05521,G0009
U05522,G0011
U05522,G0002
U05522,G0016
U05523,G0011
U05523,G0003
U05524,G0011
U05524,G0001
U05525,G0011
U05525,G0002
U05525,G0016
U05526,G0011
U05526,G0002
U05526,G0016
U05527,G0011
U05527,G0007
U05527,G0015
U05528,G0011
U05528,G0009
U05529,G0011
U05529,G0006
U05529,G0012
U05529,G0017
U05530,G0011
U05530,G0005
U05531,G0011
U05531,G0003
U05532,G0011
U05532,G0002
U05533,G0011
U05533,G0006
U05534,G0011
U05534,G0002
U05535,G0011
U05535,G0008
U05536,G0011
U05536,G0005
U05537,G0011
U05537,G0004
U05538,G0011
U05538,G0001
U05539,G0011
U05539,G0003
U05540,G0011
U05540,G0001
U05541,G0011
U05541,G0008
U05542,G0011
U05542,G0005
U05543,G0011
U05543,G0008
U05544,G0011
U05544,G0006
U05544,G0013
U05545,G0011
U05545,G0010
U05546,G0011
U05546,G0008
U05547,G0011
U05547,G0002
U05548,G0011
U05548,G0002
U05549,G0011
U05549,G0009
U05550,G0011
U05550,G0003
U05551,G0011
U05551,G0008
U05552,G0011
U05552,G0007
U05553,G0011
U05553,G0008
U05554,G0011
U05554,G0003
U05555,G0011
U05555,G0004
U05556,G0011
U05556,G0006
U05557,G0011
U05557,G0001
U05557,G0015
U05558,G0011
U05558,G0004
U05559,G0011
U05559,G0006
U05559,G0012
U05560,G0011
U05560,G0003
U05561,G0011
U05561,G0003
U05562,G0011
U05562,G0010
U05563,G0011
U05563,G0003
U05564,G0011
U05564,G0010
U05565,G0011
U05565,G0010
U05566,G0011
U05566,G0007
U05567,G0011
U05567,G0002
U05567,G0016
U05568,G0011
U05568,G0003
U05569,G0011
U05569,G0010
U05570,G0011
U05570,G0001
U05571,G0011
U05571,G0006
U05572,G0011
U05572,G0006
U05572,G0014
U05573,G0011
U05573,G0009
U05574,G0011
U05574,G0009
U05575,G0011
U05575,G0003
U05576,G0011
U05576,G0006
U05576,G0012
U05576,G0018
U05577,G0011
U05577,G0007
U05578,G0011
U05578,G0010
U05579,G0011
U05579,G0006
U05580,G0011
U05580,G0002
U05581,G0011
U05581,G0010
U05582,G0011
U05582,G0006
U05582,G0013
U05583,G0011
U05583,G0002
U05583,G0016
U05584,G0011
U05584,G0002
U05585,G0011
U05585,G0003
U05586,G0011
U05586,G0008
U05587,G0011
U05587,G0010
U05588,G0011
U05588,G0005
U05589,G0011
U05589,G0001
U05590,G0011
U05590,G0009
U05591,G0011
U05591,G0007
U05591,G0013
U05592,G0011
U05592,G0006
U05593,G0011
U05593,G0001
U05594,G0011
U05594,G0010
U05595,G0011
U05595,G0001
U05596,G0011
U05596,G0007
U05597,G0011
U05597,G0006
U05598,G0011
U05598,G0006
U05599,G0011
U05599,G0006
U05599,G0012
U05599,G0018
U05600,G0011
U05600,G0004
U05601,G0011
U05601,G0006
U05602,G0011
U05602,G0004
U05603,G0011
U05603,G0005
U05604,G0011
U05604,G0007
U05605,G0011
U05605,G0008
U05606,G0011
U05606,G0002
U05607,G0011
U05607,G0010
U05608,G0011
U05608,G0001
U05609,G0011
U05609,G0003
U05610,G0011
U05610,G0004
U05611,G0011
U05611,G0004
U05611,G0015
U05612,G0011
U05612,G0004
U05613,G0011
U05613,G0004
U05613,G0015
U05614,G0011
U05614,G0005
U05615,G0011
U05615,G0008
U05616,G0011
U05616,G0009
U05617,G0011
U05617,G0004
U05618,G0011
U05618,G0003
U05619,G0011
U05619,G0007
U05620,G0011
U05620,G0001
U05621,G0011
U05621,G0005
U05622,G0011
U05622,G0003
U05623,G0011
U05623,G0007
U05624,G0011
U05624,G0001
U05624,G0014
U05625,G0011
U05625,G0009
U05626,G0011
U05626,G0003
U05627,G0011
U05627,G0006
U05627,G0013
U05627,G0017
U05628,G0011
U05628,G0006
U05629,G0011
U05629,G0005
U05630,G0011
U05630,G0005
U05631,G0011
U05631,G0003
U05632,G0011
U05632,G0008
U05633,G0011
U05633,G0006
U05633,G0012
U05633,G0014
U05634,G0011
U05634,G0003
U05635,G0011
U05635,G0003
U05635,G0017
U05636,G0011
U05636,G0005
U05637,G0011
U05637,G0009
U05638,G0011
U05638,G0010
U05639,G0011
U05639,G0004
U05640,G0011
U05640,G0004
U05641,G0011
U05641,G0002
U05642,G0011
U05642,G0006
U05643,G0011
U05643,G0003
U05644,G0011
U05644,G0009
U05645,G0011
U05645,G0006
U05646,G0011
U05646,G0003
U05647,G0011
U05647,G0010
U05648,G0011
U05648,G0009
U05649,G0011
U05649,G0004
U05650,G0011
U05650,G0002
U05651,G0011
U05651,G0003
U05652,G0011
U05652,G0004
U05653,G0011
U05653,G0005
U05654,G0011
U05654,G0009
U05655,G0011
U05655,G0010
U05656,G0011
U05656,G0008
U05657,G0011
U05657,G0009
U05658,G0011
U05658,G0002
U05658,G0016
U05659,G0011
U05659,G0002
U05660,G0011
U05660,G0010
U05661,G0011
U05661,G0007
U05662,G0011
U05662,G0003
U05663,G0011
U05663,G0008
U05664,G0011
U05664,G0002
U05665,G0011
U05665,G0008
U05666,G0011
U05666,G0009
U05667,G0011
U05667,G0005
U05668,G0011
U05668,G0007
U05669,G0011
U05669,G0008
U05670,G0011
U05670,G0009
U05671,G0011
U05671,G0006
U05671,G0014
U05672,G0011
U05672,G0003
U05673,G0011
U05673,G0003
U05674,G0011
U05674,G0004
U05675,G0011
U05675,G0001
U05676,G0011
U05676,G0007
U05677,G0011
U05677,G0004
U05678,G0011
U05678,G0008
U05679,G0011
U05679,G0001
U05680,G0011
U05680,G0004
U05681,G0011
U05681,G0004
U05682,G0011
U05682,G0001
U05683,G0011
U05683,G0009
U05684,G0011
U05684,G0006
U05685,G0011
U05685,G0009
U05686,G0011
U05686,G0009
U05687,G0011
U05687,G0001
U05688,G0011
U05688,G0009
U05689,G0011
U05689,G0001
U05689,G0013
U05690,G0011
U05690,G0009
U05691,G0011
U05691,G0007
U05692,G0011
U05692,G0009
U05693,G0011
U05693,G0005
U05694,G0011
U05694,G0002
U05694,G0016
U05695,G0011
U05695,G0002
U05696,G0011
U05696,G0002
U05697,G0011
U05697,G0009
U05698,G0011
U05698,G0006
U05699,G0011
U05699,G0003
U05700,G0011
U05700,G0002
U05701,G0011
U05701,G0001
U05702,G0011
U05702,G0003
U05703,G0011
U05703,G0008
U05704,G0011
U05704,G0009
U05705,G0011
U05705,G0007
U05705,G0015
U05706,G0011
U05706,G0010
U05707,G0011
U05707,G0004
U05708,G0011
U05708,G0004
U05709,G0011
U05709,G0007
U05710,G0011
U05710,G0002
U05711,G0011
U05711,G0010
U05711,G0017
U05712,G0011
U05712,G0008
U05713,G0011
U05713,G0001
U05714,G0011
U05714,G0002
U05714,G0016
U05715,G0011
U05715,G0007
U05716,G0011
U05716,G0008
U05717,G0011
U05717,G0003
U05718,G0011
U05718,G0008
U05719,G0011
U05719,G0005
U05720,G0011
U05720,G0007
U05721,G0011
U05721,G0005
U05722,G0011
U05722,G0005
U05723,G0011
U05723,G0004
U05724,G0011
U05724,G0002
U05724,G0016
U05725,G0011
U05725,G0002
U05726,G0011
U05726,G0002
U05726,G0016
U05727,G0011
U05727,G0009
U05728,G0011
U05728,G0005
U05729,G0011
U05729,G0004
U05730,G0011
U05730,G0009
U05731,G0011
U05731,G0009
U05732,G0011
U05732,G0003
U05733,G0011
U05733,G0004
U05734,G0011
U05734,G0005
U05735,G0011
U05735,G0009
U05736,G0011
U05736,G0007
U05737,G0011
U05737,G0006
U05738,G0011
U05738,G0003
U05739,G0011
U05739,G0004
U05739,G0015
U05740,G0011
U05740,G0001
U05740,G0014
U05741,G0011
U05741,G0008
U05742,G0011
U05742,G0010
U05743,G0011
U05743,G0008
U05744,G0011
U05744,G0004
U05745,G0011
U05745,G0005
U05746,G0011
U05746,G0010
U05746,G0017
U05747,G0011
U05747,G0005
U05748,G0011
U05748,G0009
U05749,G0011
U05749,G0006
U05750,G0011
U05750,G0005
U05751,G0011
U05751,G0006
U05751,G0013
U05751,G0017
U05752,G0011
U05752,G0003
U05753,G0011
U05753,G0005
U05754,G0011
U05754,G0004
U05755,G0011
U05755,G0008
U05756,G0011
U05756,G0007
U05756,G0013
U05756,G0015
U05757,G0011
U05757,G0004
U05758,G0011
U05758,G0009
U05759,G0011
U05759,G0005
U05760,G0011
U05760,G0010
U05761,G0011
U05761,G0007
U05762,G0011
U05762,G0009
U05763,G0011
U05763,G0010
U05764,G0011
U05764,G0004
U05765,G0011
U05765,G0003
U05766,G0011
U05766,G0009
U05767,G0011
U05767,G0003
U05768,G0011
U05768,G0008
U05769,G0011
U05769,G0002
U05770,G0011
U05770,G0009
U05771,G0011
U05771,G0007
U05772,G0011
U05772,G0006
U05772,G0017
U05773,G0011
U05773,G0005
U05774,G0011
U05774,G0007
U05775,G0011
U05775,G0004
U05776,G0011
U05776,G0004
U05777,G0011
U05777,G0003
U05778,G0011
U05778,G0002
U05779,G0011
U05779,G0009
U05780,G0011
U05780,G0008
U05781,G0011
U05781,G0005
U05782,G0011
U05782,G0009
U05783,G0011
U05783,G0007
U05783,G0013
U05784,G0011
U05784,G0006
U05784,G0013
U05784,G0017
U05785,G0011
U05785,G0002
U05785,G0016
U05786,G0011
U05786,G0006
U05786,G0012
U05787,G0011
U05787,G0002
U05788,G0011
U05788,G0007
U05789,G0011
U05789,G0001
U05790,G0011
U05790,G0006
U05791,G0011
U05791,G0004
U05792,G0011
U05792,G0002
U05793,G0011
U05793,G0005
U05794,G0011
U05794,G0003
U05795,G0011
U05795,G0003
U05796,G0011
U05796,G0009
U05797,G0011
U05797,G0004
U05798,G0011
U05798,G0005
U05799,G0011
U05799,G0001
U05800,G0011
U05800,G0004
U05801,G0011
U05801,G0004
U05802,G0011
U05802,G0008
U05803,G0011
U05803,G0002
U05804,G0011
U05804,G0010
U05805,G0011
U05805,G0002
U05806,G0011
U05806,G0007
U05807,G0011
U05807,G0001
U05807,G0014
U05808,G0011
U05808,G0009
U05809,G0011
U05809,G0007
U05810,G0011
U05810,G0009
U05811,G0011
U05811,G0010
U05812,G0011
U05812,G0009
U05813,G0011
U05813,G0007
U05814,G0011
U05814,G0009
U05815,G0011
U05815,G0001
U05815,G0014
U05816,G0011
U05816,G0007
U05817,G0011
U05817,G0010
U05818,G0011
U05818,G0004
U05819,G0011
U05819,G0010
U05820,G0011
U05820,G0006
U05820,G0013
U05821,G0011
U05821,G0005
U05822,G0011
U05822,G0004
U05823,G0011
U05823,G0002
U05823,G0016
U05824,G0011
U05824,G0009
U05825,G0011
U05825,G0008
U05826,G0011
U05826,G0005
U05827,G0011
U05827,G0010
U05828,G0011
U05828,G0002
U05829,G0011
U05829,G0008
U05830,G0011
U05830,G0005
U05831,G0011
U05831,G0007
U05832,G0011
U05832,G0001
U05833,G0011
U05833,G0007
U05834,G0011
U05834,G0007
U05835,G0011
U05835,G0010
U05836,G0011
U05836,G0004
U05837,G0011
U05837,G0001
U05838,G0011
U05838,G0001
U05838,G0013
U05839,G0011
U05839,G0002
U05840,G0011
U05840,G0003
U05840,G0017
U05841,G0011
U05841,G0009
U05842,G0011
U05842,G0002
U05842,G0016
U05843,G0011
U05843,G0002
U05844,G0011
U05844,G0001
U05845,G0011
U05845,G0004
U05846,G0011
U05846,G0007
U05847,G0011
U05847,G0003
U05848,G0011
U05848,G0005
U05849,G0011
U05849,G0003
U05850,G0011
U05850,G0009
U05851,G0011
U05851,G0001
U05851,G0013
U05852,G0011
U05852,G0003
U05853,G0011
U05853,G0006
U05853,G0012
U05854,G0011
U05854,G0009
U05855,G0011
U05855,G0005
U05856,G0011
U05856,G0001
U05857,G0011
U05857,G0006
U05858,G0011
U05858,G0003
U05859,G0011
U05859,G0004
U05860,G0011
U05860,G0010
U05861,G0011
U05861,G0010
U05862,G0011
U05862,G0003
U05863,G0011
U05863,G0006
U05863,G0013
U05864,G0011
U05864,G0006
U05865,G0011
U05865,G0010
U05865,G0017
U05866,G0011
U05866,G0010
U05866,G0017
U05867,G0011
U05867,G0004
U05868,G0011
U05868,G0001
U05869,G0011
U05869,G0001
U05870,G0011
U05870,G0001
U05871,G0011
U05871,G0008
U05872,G0011
U05872,G0008
U05873,G0011
U05873,G0009
U05874,G0011
U05874,G0002
U05874,G0016
U05875,G0011
U05875,G0001
U05876,G0011
U05876,G0002
U05877,G0011
U05877,G0007
U05878,G0011
U05878,G0001
U05879,G0011
U05879,G0007
U05880,G0011
U05880,G0009
U05881,G0011
U05881,G0002
U05882,G0011
U05882,G0008
U05883,G0011
U05883,G0006
U05884,G0011
U05884,G0010
U05885,G0011
U05885,G0003
U05886,G0011
U05886,G0003
U05887,G0011
U05887,G0001
U05887,G0015
U05888,G0011
U05888,G0008
U05889,G0011
U05889,G0009
U05890,G0011
U05890,G0001
U05890,G0014
U05891,G0011
U05891,G0005
U05892,G0011
U05892,G0008
U05893,G0011
U05893,G0008
U05894,G0011
U05894,G0010
U05895,G0011
U05895,G0008
U05896,G0011
U05896,G0010
U05897,G0011
U05897,G0010
U05898,G0011
U05898,G0010
U05899,G0011
U05899,G0005
U05900,G0011
U05900,G0005
U05901,G0011
U05901,G0005
U05902,G0011
U05902,G0010
U05903,G0011
U05903,G0003
U05904,G0011
U05904,G0008
U05905,G0011
U05905,G0007
U05905,G0013
U05906,G0011
U05906,G0001
U05906,G0013
U05907,G0011
U05907,G0005
U05908,G0011
U05908,G0002
U05908,G0016
U05909,G0011
U05909,G0008
U05910,G0011
U05910,G0005
U05911,G0011
U05911,G0004
U05912,G0011
U05912,G0001
U05913,G0011
U05913,G0002
U05914,G0011
U05914,G0008
U05915,G0011
U05915,G0009
U05916,G0011
U05916,G0003
U05916,G0017
U05917,G0011
U05917,G0009
U05918,G0011
U05918,G0006
