switch_id,interface,if_role,admin_state,port_channel
SW034,Gi1/0/46,access,down,
SW034,Gi1/0/47,access,down,
SW034,Gi1/0/48,access,down,
SW034,Te1/1/1,uplink,up,Po1
SW034,Te1/1/2,uplink,up,Po1
SW034,Te1/1/3,uplink,up,Po1
SW034,Te1/1/4,uplink,up,Po1
SW035,Gi1/0/1,access,down,
SW035,Gi1/0/2,access,down,
SW035,Gi1/0/3,access,down,
SW035,Gi1/0/4,access,down,
SW035,Gi1/0/5,access,down,
SW035,Gi1/0/6,access,down,
SW035,Gi1/0/7,access,down,
SW035,Gi1/0/8,access,down,
SW035,Gi1/0/9,access,down,
SW035,Gi1/0/10,access,down,
SW035,Gi1/0/11,access,down,
SW035,Gi1/0/12,access,down,
SW035,Gi1/0/13,access,down,
SW035,Gi1/0/14,access,down,
SW035,Gi1/0/15,access,down,
SW035,Gi1/0/16,access,down,
SW035,Gi1/0/17,access,down,
SW035,Gi1/0/18,access,down,
SW035,Gi1/0/19,access,down,
SW035,Gi1/0/20,access,down,
SW035,Gi1/0/21,access,down,
SW035,Gi1/0/22,access,down,
SW035,Gi1/0/23,access,down,
SW035,Gi1/0/24,access,down,
SW035,Gi1/0/25,access,down,
SW035,Gi1/0/26,access,down,
SW035,Gi1/0/27,access,down,
SW035,Gi1/0/28,access,down,
SW035,Gi1/0/29,access,down,
SW035,Gi1/0/30,access,down,
SW035,Gi1/0/31,access,down,
SW035,Gi1/0/32,access,down,
SW035,Gi1/0/33,access,down,
SW035,Gi1/0/34,access,down,
SW035,Gi1/0/35,access,down,
SW035,Gi1/0/36,access,down,
SW035,Gi1/0/37,access,down,
SW035,Gi1/0/38,access,down,
SW035,Gi1/0/39,access,down,
SW035,Gi1/0/40,access,down,
SW035,Gi1/0/41,access,down,
SW035,Gi1/0/42,access,down,
SW035,Gi1/0/43,access,down,
SW035,Gi1/0/44,access,down,
SW035,Gi1/0/45,access,down,
SW035,Gi1/0/46,access,down,
SW035,Gi1/0/47,access,down,
SW035,Gi1/0/48,access,down,
SW035,Te1/1/1,uplink,up,Po1
SW035,Te1/1/2,uplink,up,Po1
SW035,Te1/1/3,uplink,up,Po1
SW035,Te1/1/4,uplink,up,Po1
SW036,Gi1/0/1,access,down,
SW036,Gi1/0/2,access,down,
SW036,Gi1/0/3,access,down,
SW036,Gi1/0/4,access,down,
SW036,Gi1/0/5,access,down,
SW036,Gi1/0/6,access,down,
SW036,Gi1/0/7,access,down,
SW036,Gi1/0/8,access,down,
SW036,Gi1/0/9,access,down,
SW036,Gi1/0/10,access,down,
SW036,Gi1/0/11,access,down,
SW036,Gi1/0/12,access,down,
SW036,Gi1/0/13,access,down,
SW036,Gi1/0/14,access,down,
SW036,Gi1/0/15,access,down,
SW036,Gi1/0/16,access,down,
SW036,Gi1/0/17,access,down,
SW036,Gi1/0/18,access,down,
SW036,Gi1/0/19,access,down,
SW036,Gi1/0/20,access,down,
SW036,Gi1/0/21,access,down,
SW036,Gi1/0/22,access,down,
SW036,Gi1/0/23,access,down,
SW036,Gi1/0/24,access,down,
SW036,Gi1/0/25,access,down,
SW036,Gi1/0/26,access,down,
SW036,Gi1/0/27,access,down,
SW036,Gi1/0/28,access,down,
SW036,Gi1/0/29,access,down,
SW036,Gi1/0/30,access,down,
SW036,Gi1/0/31,access,down,
SW036,Gi1/0/32,access,down,
SW036,Gi1/0/33,access,down,
SW036,Gi1/0/34,access,down,
SW036,Gi1/0/35,access,down,
SW036,Gi1/0/36,access,down,
SW036,Gi1/0/37,access,down,
SW036,Gi1/0/38,access,down,
SW036,Gi1/0/39,access,down,
SW036,Gi1/0/40,access,down,
SW036,Gi1/0/41,access,down,
SW036,Gi1/0/42,access,down,
SW036,Gi1/0/43,access,down,
SW036,Gi1/0/44,access,down,
SW036,Gi1/0/45,access,down,
SW036,Gi1/0/46,access,down,
SW036,Gi1/0/47,access,down,
SW036,Gi1/0/48,access,down,
SW036,Te1/1/1,uplink,up,Po1
SW036,Te1/1/2,uplink,up,Po1
SW036,Te1/1/3,uplink,up,Po1
SW036,Te1/1/4,uplink,up,Po1
SW037,Gi1/0/1,access,down,
SW037,Gi1/0/2,access,down,
SW037,Gi1/0/3,access,down,
SW037,Gi1/0/4,access,down,
SW037,Gi1/0/5,access,down,
SW037,Gi1/0/6,access,down,
SW037,Gi1/0/7,access,down,
SW037,Gi1/0/8,access,down,
SW037,Gi1/0/9,access,down,
SW037,Gi1/0/10,access,down,
SW037,Gi1/0/11,access,down,
SW037,Gi1/0/12,access,down,
SW037,Gi1/0/13,access,down,
SW037,Gi1/0/14,access,down,
SW037,Gi1/0/15,access,down,
SW037,Gi1/0/16,access,down,
SW037,Gi1/0/17,access,down,
SW037,Gi1/0/18,access,down,
SW037,Gi1/0/19,access,down,
SW037,Gi1/0/20,access,down,
SW037,Gi1/0/21,access,down,
SW037,Gi1/0/22,access,down,
SW037,Gi1/0/23,access,down,
SW037,Gi1/0/24,access,down,
SW037,Gi1/0/25,access,down,
SW037,Gi1/0/26,access,down,
SW037,Gi1/0/27,access,down,
SW037,Gi1/0/28,access,down,
SW037,Gi1/0/29,access,down,
SW037,Gi1/0/30,access,down,
SW037,Gi1/0/31,access,down,
SW037,Gi1/0/32,access,down,
SW037,Gi1/0/33,access,down,
SW037,Gi1/0/34,access,down,
SW037,Gi1/0/35,access,down,
SW037,Gi1/0/36,access,down,
SW037,Gi1/0/37,access,down,
SW037,Gi1/0/38,access,down,
SW037,Gi1/0/39,access,down,
SW037,Gi1/0/40,access,down,
SW037,Gi1/0/41,access,down,
SW037,Gi1/0/42,access,down,
SW037,Gi1/0/43,access,down,
SW037,Gi1/0/44,access,down,
SW037,Gi1/0/45,access,down,
SW037,Gi1/0/46,access,down,
SW037,Gi1/0/47,access,down,
SW037,Gi1/0/48,access,down,
SW037,Te1/1/1,uplink,up,Po1
SW037,Te1/1/2,uplink,up,Po1
SW037,Te1/1/3,uplink,up,Po1
SW037,Te1/1/4,uplink,up,Po1
SW038,Gi1/0/1,access,down,
SW038,Gi1/0/2,access,down,
SW038,Gi1/0/3,access,down,
SW038,Gi1/0/4,access,down,
SW038,Gi1/0/5,access,down,
SW038,Gi1/0/6,access,down,
SW038,Gi1/0/7,access,down,
SW038,Gi1/0/8,access,down,
SW038,Gi1/0/9,access,down,
SW038,Gi1/0/10,access,down,
SW038,Gi1/0/11,access,down,
SW038,Gi1/0/12,access,down,
SW038,Gi1/0/13,access,down,
SW038,Gi1/0/14,access,down,
SW038,Gi1/0/15,access,down,
SW038,Gi1/0/16,access,down,
SW038,Gi1/0/17,access,down,
SW038,Gi1/0/18,access,down,
SW038,Gi1/0/19,access,down,
SW038,Gi1/0/20,access,down,
SW038,Gi1/0/21,access,down,
SW038,Gi1/0/22,access,down,
SW038,Gi1/0/23,access,down,
SW038,Gi1/0/24,access,down,
SW038,Gi1/0/25,access,down,
SW038,Gi1/0/26,access,down,
SW038,Gi1/0/27,access,down,
SW038,Gi1/0/28,access,down,
SW038,Gi1/0/29,access,down,
SW038,Gi1/0/30,access,down,
SW038,Gi1/0/31,access,down,
SW038,Gi1/0/32,access,down,
SW038,Gi1/0/33,access,down,
SW038,Gi1/0/34,access,down,
SW038,Gi1/0/35,access,down,
SW038,Gi1/0/36,access,down,
SW038,Gi1/0/37,access,down,
SW038,Gi1/0/38,access,down,
SW038,Gi1/0/39,access,down,
SW038,Gi1/0/40,access,down,
SW038,Gi1/0/41,access,down,
SW038,Gi1/0/42,access,down,
SW038,Gi1/0/43,access,down,
SW038,Gi1/0/44,access,down,
SW038,Gi1/0/45,access,down,
SW038,Gi1/0/46,access,down,
SW038,Gi1/0/47,access,down,
SW038,Gi1/0/48,access,down,
SW038,Te1/1/1,uplink,up,Po1
SW038,Te1/1/2,uplink,up,Po1
SW038,Te1/1/3,uplink,up,Po1
SW038,Te1/1/4,uplink,up,Po1
SW039,Gi1/0/1,access,down,
SW039,Gi1/0/2,access,down,
SW039,Gi1/0/3,access,down,
SW039,Gi1/0/4,access,down,
SW039,Gi1/0/5,access,down,
SW039,Gi1/0/6,access,down,
SW039,Gi1/0/7,access,down,
SW039,Gi1/0/8,access,down,
SW039,Gi1/0/9,access,down,
SW039,Gi1/0/10,access,down,
SW039,Gi1/0/11,access,down,
SW039,Gi1/0/12,access,down,
SW039,Gi1/0/13,access,down,
SW039,Gi1/0/14,access,down,
SW039,Gi1/0/15,access,down,
SW039,Gi1/0/16,access,down,
SW039,Gi1/0/17,access,down,
SW039,Gi1/0/18,access,down,
SW039,Gi1/0/19,access,down,
SW039,Gi1/0/20,access,down,
SW039,Gi1/0/21,access,down,
SW039,Gi1/0/22,access,down,
SW039,Gi1/0/23,access,down,
SW039,Gi1/0/24,access,down,
SW039,Gi1/0/25,access,down,
SW039,Gi1/0/26,access,down,
SW039,Gi1/0/27,access,down,
SW039,Gi1/0/28,access,down,
SW039,Gi1/0/29,access,down,
SW039,Gi1/0/30,access,down,
SW039,Gi1/0/31,access,down,
SW039,Gi1/0/32,access,down,
SW039,Gi1/0/33,access,down,
SW039,Gi1/0/34,access,down,
SW039,Gi1/0/35,access,down,
SW039,Gi1/0/36,access,down,
SW039,Gi1/0/37,access,down,
SW039,Gi1/0/38,access,down,
SW039,Gi1/0/39,access,down,
SW039,Gi1/0/40,access,down,
SW039,Gi1/0/41,access,down,
SW039,Gi1/0/42,access,down,
SW039,Gi1/0/43,access,down,
SW039,Gi1/0/44,access,down,
SW039,Gi1/0/45,access,down,
SW039,Gi1/0/46,access,down,
SW039,Gi1/0/47,access,down,
SW039,Gi1/0/48,access,down,
SW039,Te1/1/1,uplink,up,Po1
SW039,Te1/1/2,uplink,up,Po1
SW039,Te1/1/3,uplink,up,Po1
SW039,Te1/1/4,uplink,up,Po1
SW040,Gi1/0/1,access,down,
SW040,Gi1/0/2,access,down,
SW040,Gi1/0/3,access,down,
SW040,Gi1/0/4,access,down,
SW040,Gi1/0/5,access,down,
SW040,Gi1/0/6,access,down,
SW040,Gi1/0/7,access,down,
SW040,Gi1/0/8,access,down,
SW040,Gi1/0/9,access,down,
SW040,Gi1/0/10,access,down,
SW040,Gi1/0/11,access,down,
SW040,Gi1/0/12,access,down,
SW040,Gi1/0/13,access,down,
SW040,Gi1/0/14,access,down,
SW040,Gi1/0/15,access,down,
SW040,Gi1/0/16,access,down,
SW040,Gi1/0/17,access,down,
SW040,Gi1/0/18,access,down,
SW040,Gi1/0/19,access,down,
SW040,Gi1/0/20,access,down,
SW040,Gi1/0/21,access,down,
SW040,Gi1/0/22,access,down,
SW040,Gi1/0/23,access,down,
SW040,Gi1/0/24,access,down,
SW040,Gi1/0/25,access,down,
SW040,Gi1/0/26,access,down,
SW040,Gi1/0/27,access,down,
SW040,Gi1/0/28,access,down,
SW040,Gi1/0/29,access,down,
SW040,Gi1/0/30,access,down,
SW040,Gi1/0/31,access,down,
SW040,Gi1/0/32,access,down,
SW040,Gi1/0/33,access,down,
SW040,Gi1/0/34,access,down,
SW040,Gi1/0/35,access,down,
SW040,Gi1/0/36,access,down,
SW040,Gi1/0/37,access,down,
SW040,Gi1/0/38,access,down,
SW040,Gi1/0/39,access,down,
SW040,Gi1/0/40,access,down,
SW040,Gi1/0/41,access,down,
SW040,Gi1/0/42,access,down,
SW040,Gi1/0/43,access,down,
SW040,Gi1/0/44,access,down,
SW040,Gi1/0/45,access,down,
SW040,Gi1/0/46,access,down,
SW040,Gi1/0/47,access,down,
SW040,Gi1/0/48,access,down,
SW040,Te1/1/1,uplink,up,Po1
SW040,Te1/1/2,uplink,up,Po1
SW040,Te1/1/3,uplink,up,Po1
SW040,Te1/1/4,uplink,up,Po1
SW041,Gi1/0/1,access,down,
SW041,Gi1/0/2,access,down,
SW041,Gi1/0/3,access,down,
SW041,Gi1/0/4,access,down,
SW041,Gi1/0/5,access,down,
SW041,Gi1/0/6,access,down,
SW041,Gi1/0/7,access,down,
SW041,Gi1/0/8,access,down,
SW041,Gi1/0/9,access,down,
SW041,Gi1/0/10,access,down,
SW041,Gi1/0/11,access,down,
SW041,Gi1/0/12,access,down,
SW041,Gi1/0/13,access,down,
SW041,Gi1/0/14,access,down,
SW041,Gi1/0/15,access,down,
SW041,Gi1/0/16,access,down,
SW041,Gi1/0/17,access,down,
SW041,Gi1/0/18,access,down,
SW041,Gi1/0/19,access,down,
SW041,Gi1/0/20,access,down,
SW041,Gi1/0/21,access,down,
SW041,Gi1/0/22,access,down,
SW041,Gi1/0/23,access,down,
SW041,Gi1/0/24,access,down,
SW041,Gi1/0/25,access,down,
SW041,Gi1/0/26,access,down,
SW041,Gi1/0/27,access,down,
SW041,Gi1/0/28,access,down,
SW041,Gi1/0/29,access,down,
SW041,Gi1/0/30,access,down,
SW041,Gi1/0/31,access,down,
SW041,Gi1/0/32,access,down,
SW041,Gi1/0/33,access,down,
SW041,Gi1/0/34,access,down,
SW041,Gi1/0/35,access,down,
SW041,Gi1/0/36,access,down,
SW041,Gi1/0/37,access,down,
SW041,Gi1/0/38,access,down,
SW041,Gi1/0/39,access,down,
SW041,Gi1/0/40,access,down,
SW041,Gi1/0/41,access,down,
SW041,Gi1/0/42,access,down,
SW041,Gi1/0/43,access,down,
SW041,Gi1/0/44,access,down,
SW041,Gi1/0/45,access,down,
SW041,Gi1/0/46,access,down,
SW041,Gi1/0/47,access,down,
SW041,Gi1/0/48,access,down,
SW041,Te1/1/1,uplink,up,Po1
SW041,Te1/1/2,uplink,up,Po1
SW041,Te1/1/3,uplink,up,Po1
SW041,Te1/1/4,uplink,up,Po1
SW042,Gi1/0/1,access,down,
SW042,Gi1/0/2,access,down,
SW042,Gi1/0/3,access,down,
SW042,Gi1/0/4,access,down,
SW042,Gi1/0/5,access,down,
SW042,Gi1/0/6,access,down,
SW042,Gi1/0/7,access,down,
SW042,Gi1/0/8,access,down,
SW042,Gi1/0/9,access,down,
SW042,Gi1/0/10,access,down,
SW042,Gi1/0/11,access,down,
SW042,Gi1/0/12,access,down,
SW042,Gi1/0/13,access,down,
SW042,Gi1/0/14,access,down,
SW042,Gi1/0/15,access,down,
SW042,Gi1/0/16,access,down,
SW042,Gi1/0/17,access,down,
SW042,Gi1/0/18,access,down,
SW042,Gi1/0/19,access,down,
SW042,Gi1/0/20,access,down,
SW042,Gi1/0/21,access,down,
SW042,Gi1/0/22,access,down,
SW042,Gi1/0/23,access,down,
SW042,Gi1/0/24,access,down,
SW042,Gi1/0/25,access,down,
SW042,Gi1/0/26,access,down,
SW042,Gi1/0/27,access,down,
SW042,Gi1/0/28,access,down,
SW042,Gi1/0/29,access,down,
SW042,Gi1/0/30,access,down,
SW042,Gi1/0/31,access,down,
SW042,Gi1/0/32,access,down,
SW042,Gi1/0/33,access,down,
SW042,Gi1/0/34,access,down,
SW042,Gi1/0/35,access,down,
SW042,Gi1/0/36,access,down,
SW042,Gi1/0/37,access,down,
SW042,Gi1/0/38,access,down,
SW042,Gi1/0/39,access,down,
SW042,Gi1/0/40,access,down,
SW042,Gi1/0/41,access,down,
SW042,Gi1/0/42,access,down,
SW042,Gi1/0/43,access,down,
SW042,Gi1/0/44,access,down,
SW042,Gi1/0/45,access,down,
SW042,Gi1/0/46,access,down,
SW042,Gi1/0/47,access,down,
SW042,Gi1/0/48,access,down,
SW042,Te1/1/1,uplink,up,Po1
SW042,Te1/1/2,uplink,up,Po1
SW042,Te1/1/3,uplink,up,Po1
SW042,Te1/1/4,uplink,up,Po1
SW043,Gi1/0/1,access,down,
SW043,Gi1/0/2,access,down,
SW043,Gi1/0/3,access,down,
SW043,Gi1/0/4,access,down,
SW043,Gi1/0/5,access,down,
SW043,Gi1/0/6,access,down,
SW043,Gi1/0/7,access,down,
SW043,Gi1/0/8,access,down,
SW043,Gi1/0/9,access,down,
SW043,Gi1/0/10,access,down,
SW043,Gi1/0/11,access,down,
SW043,Gi1/0/12,access,down,
SW043,Gi1/0/13,access,down,
SW043,Gi1/0/14,access,down,
SW043,Gi1/0/15,access,down,
SW043,Gi1/0/16,access,down,
SW043,Gi1/0/17,access,down,
SW043,Gi1/0/18,access,down,
SW043,Gi1/0/19,access,down,
SW043,Gi1/0/20,access,down,
SW043,Gi1/0/21,access,down,
SW043,Gi1/0/22,access,down,
SW043,Gi1/0/23,access,down,
SW043,Gi1/0/24,access,down,
SW043,Gi1/0/25,access,down,
SW043,Gi1/0/26,access,down,
SW043,Gi1/0/27,access,down,
SW043,Gi1/0/28,access,down,
SW043,Gi1/0/29,access,down,
SW043,Gi1/0/30,access,down,
SW043,Gi1/0/31,access,down,
SW043,Gi1/0/32,access,down,
SW043,Gi1/0/33,access,down,
SW043,Gi1/0/34,access,down,
SW043,Gi1/0/35,access,down,
SW043,Gi1/0/36,access,down,
SW043,Gi1/0/37,access,down,
SW043,Gi1/0/38,access,down,
SW043,Gi1/0/39,access,down,
SW043,Gi1/0/40,access,down,
SW043,Gi1/0/41,access,down,
SW043,Gi1/0/42,access,down,
SW043,Gi1/0/43,access,down,
SW043,Gi1/0/44,access,down,
SW043,Gi1/0/45,access,down,
SW043,Gi1/0/46,access,down,
SW043,Gi1/0/47,access,down,
SW043,Gi1/0/48,access,down,
SW043,Te1/1/1,uplink,up,Po1
SW043,Te1/1/2,uplink,up,Po1
SW043,Te1/1/3,uplink,up,Po1
SW043,Te1/1/4,uplink,up,Po1
SW044,Te1/1/1,core_uplink,up,
SW044,Te1/1/2,core_uplink,up,
SW044,Te1/1/3,core_uplink,up,
SW044,Te1/1/4,core_uplink,up,
SW044,Te1/1/5,core_uplink,up,
SW044,Te1/1/6,core_uplink,up,
SW044,Te1/1/7,core_uplink,up,
SW044,Te1/1/8,core_uplink,up,
SW044,Te1/0/1,access_downlink,up,
SW044,Te1/0/2,access_downlink,up,
SW044,Te1/0/3,access_downlink,up,
SW044,Te1/0/4,access_downlink,up,
SW044,Te1/0/5,access_downlink,up,
SW044,Te1/0/6,access_downlink,up,
SW044,Te1/0/7,access_downlink,up,
SW044,Te1/0/8,access_downlink,up,
SW045,Gi1/0/1,access,down,
SW045,Gi1/0/2,access,down,
SW045,Gi1/0/3,access,down,
SW045,Gi1/0/4,access,down,
SW045,Gi1/0/5,access,down,
SW045,Gi1/0/6,access,down,
SW045,Gi1/0/7,access,down,
SW045,Gi1/0/8,access,down,
SW045,Gi1/0/9,access,down,
SW045,Gi1/0/10,access,down,
SW045,Gi1/0/11,access,down,
SW045,Gi1/0/12,access,down,
SW045,Gi1/0/13,access,down,
SW045,Gi1/0/14,access,down,
SW045,Gi1/0/15,access,down,
SW045,Gi1/0/16,access,down,
SW045,Gi1/0/17,access,down,
SW045,Gi1/0/18,access,down,
SW045,Gi1/0/19,access,down,
SW045,Gi1/0/20,access,down,
SW045,Gi1/0/21,access,down,
SW045,Gi1/0/22,access,down,
SW045,Gi1/0/23,access,down,
SW045,Gi1/0/24,access,down,
SW045,Gi1/0/25,access,down,
SW045,Gi1/0/26,access,down,
SW045,Gi1/0/27,access,down,
SW045,Gi1/0/28,access,down,
SW045,Gi1/0/29,access,down,
SW045,Gi1/0/30,access,down,
SW045,Gi1/0/31,access,down,
SW045,Gi1/0/32,access,down,
SW045,Gi1/0/33,access,down,
SW045,Gi1/0/34,access,down,
SW045,Gi1/0/35,access,down,
SW045,Gi1/0/36,access,down,
SW045,Gi1/0/37,access,down,
SW045,Gi1/0/38,access,down,
SW045,Gi1/0/39,access,down,
SW045,Gi1/0/40,access,down,
SW045,Gi1/0/41,access,down,
SW045,Gi1/0/42,access,down,
SW045,Gi1/0/43,access,down,
SW045,Gi1/0/44,access,down,
SW045,Gi1/0/45,access,down,
SW045,Gi1/0/46,access,down,
SW045,Gi1/0/47,access,down,
SW045,Gi1/0/48,access,down,
SW045,Te1/1/1,uplink,up,Po1
SW045,Te1/1/2,uplink,up,Po1
SW045,Te1/1/3,uplink,up,Po1
SW045,Te1/1/4,uplink,up,Po1
SW046,Gi1/0/1,access,down,
SW046,Gi1/0/2,access,down,
SW046,Gi1/0/3,access,down,
SW046,Gi1/0/4,access,down,
SW046,Gi1/0/5,access,down,
SW046,Gi1/0/6,access,down,
SW046,Gi1/0/7,access,down,
SW046,Gi1/0/8,access,down,
SW046,Gi1/0/9,access,down,
SW046,Gi1/0/10,access,down,
SW046,Gi1/0/11,access,down,
SW046,Gi1/0/12,access,down,
SW046,Gi1/0/13,access,down,
SW046,Gi1/0/14,access,down,
SW046,Gi1/0/15,access,down,
SW046,Gi1/0/16,access,down,
SW046,Gi1/0/17,access,down,
SW046,Gi1/0/18,access,down,
SW046,Gi1/0/19,access,down,
SW046,Gi1/0/20,access,down,
SW046,Gi1/0/21,access,down,
SW046,Gi1/0/22,access,down,
SW046,Gi1/0/23,access,down,
SW046,Gi1/0/24,access,down,
SW046,Gi1/0/25,access,down,
SW046,Gi1/0/26,access,down,
SW046,Gi1/0/27,access,down,
SW046,Gi1/0/28,access,down,
SW046,Gi1/0/29,access,down,
SW046,Gi1/0/30,access,down,
SW046,Gi1/0/31,access,down,
SW046,Gi1/0/32,access,down,
SW046,Gi1/0/33,access,down,
SW046,Gi1/0/34,access,down,
SW046,Gi1/0/35,access,down,
SW046,Gi1/0/36,access,down,
SW046,Gi1/0/37,access,down,
SW046,Gi1/0/38,access,down,
SW046,Gi1/0/39,access,down,
SW046,Gi1/0/40,access,down,
SW046,Gi1/0/41,access,down,
SW046,Gi1/0/42,access,down,
SW046,Gi1/0/43,access,down,
SW046,Gi1/0/44,access,down,
SW046,Gi1/0/45,access,down,
SW046,Gi1/0/46,access,down,
SW046,Gi1/0/47,access,down,
SW046,Gi1/0/48,access,down,
SW046,Te1/1/1,uplink,up,Po1
SW046,Te1/1/2,uplink,up,Po1
SW046,Te1/1/3,uplink,up,Po1
SW046,Te1/1/4,uplink,up,Po1
SW047,Te1/1/1,core_uplink,up,
SW047,Te1/1/2,core_uplink,up,
SW047,Te1/1/3,core_uplink,up,
SW047,Te1/1/4,core_uplink,up,
SW047,Te1/1/5,core_uplink,up,
SW047,Te1/1/6,core_uplink,up,
SW047,Te1/1/7,core_uplink,up,
SW047,Te1/1/8,core_uplink,up,
SW047,Te1/0/1,access_downlink,up,
SW047,Te1/0/2,access_downlink,up,
SW047,Te1/0/3,access_downlink,up,
SW047,Te1/0/4,access_downlink,up,
SW047,Te1/0/5,access_downlink,up,
SW047,Te1/0/6,access_downlink,up,
SW047,Te1/0/7,access_downlink,up,
SW047,Te1/0/8,access_downlink,up,
SW048,Gi1/0/1,access,down,
SW048,Gi1/0/2,access,down,
SW048,Gi1/0/3,access,down,
SW048,Gi1/0/4,access,down,
SW048,Gi1/0/5,access,down,
SW048,Gi1/0/6,access,down,
SW048,Gi1/0/7,access,down,
SW048,Gi1/0/8,access,down,
SW048,Gi1/0/9,access,down,
SW048,Gi1/0/10,access,down,
SW048,Gi1/0/11,access,down,
SW048,Gi1/0/12,access,down,
SW048,Gi1/0/13,access,down,
SW048,Gi1/0/14,access,down,
SW048,Gi1/0/15,access,down,
SW048,Gi1/0/16,access,down,
SW048,Gi1/0/17,access,down,
SW048,Gi1/0/18,access,down,
SW048,Gi1/0/19,access,down,
SW048,Gi1/0/20,access,down,
SW048,Gi1/0/21,access,down,
SW048,Gi1/0/22,access,down,
SW048,Gi1/0/23,access,down,
SW048,Gi1/0/24,access,down,
SW048,Gi1/0/25,access,down,
SW048,Gi1/0/26,access,down,
SW048,Gi1/0/27,access,down,
SW048,Gi1/0/28,access,down,
SW048,Gi1/0/29,access,down,
SW048,Gi1/0/30,access,down,
SW048,Gi1/0/31,access,down,
SW048,Gi1/0/32,access,down,
SW048,Gi1/0/33,access,down,
SW048,Gi1/0/34,access,down,
SW048,Gi1/0/35,access,down,
SW048,Gi1/0/36,access,down,
SW048,Gi1/0/37,access,down,
SW048,Gi1/0/38,access,down,
SW048,Gi1/0/39,access,down,
SW048,Gi1/0/40,access,down,
SW048,Gi1/0/41,access,down,
SW048,Gi1/0/42,access,down,
SW048,Gi1/0/43,access,down,
SW048,Gi1/0/44,access,down,
SW048,Gi1/0/45,access,down,
SW048,Gi1/0/46,access,down,
SW048,Gi1/0/47,access,down,
SW048,Gi1/0/48,access,down,
SW048,Te1/1/1,uplink,up,Po1
SW048,Te1/1/2,uplink,up,Po1
SW048,Te1/1/3,uplink,up,Po1
SW048,Te1/1/4,uplink,up,Po1
SW049,Gi1/0/1,access,down,
SW049,Gi1/0/2,access,down,
SW049,Gi1/0/3,access,down,
SW049,Gi1/0/4,access,down,
SW049,Gi1/0/5,access,down,
SW049,Gi1/0/6,access,down,
SW049,Gi1/0/7,access,down,
SW049,Gi1/0/8,access,down,
SW049,Gi1/0/9,access,down,
SW049,Gi1/0/10,access,down,
SW049,Gi1/0/11,access,down,
SW049,Gi1/0/12,access,down,
SW049,Gi1/0/13,access,down,
SW049,Gi1/0/14,access,down,
SW049,Gi1/0/15,access,down,
SW049,Gi1/0/16,access,down,
SW049,Gi1/0/17,access,down,
SW049,Gi1/0/18,access,down,
SW049,Gi1/0/19,access,down,
SW049,Gi1/0/20,access,down,
SW049,Gi1/0/21,access,down,
SW049,Gi1/0/22,access,down,
SW049,Gi1/0/23,access,down,
SW049,Gi1/0/24,access,down,
SW049,Gi1/0/25,access,down,
SW049,Gi1/0/26,access,down,
SW049,Gi1/0/27,access,down,
SW049,Gi1/0/28,access,down,
SW049,Gi1/0/29,access,down,
SW049,Gi1/0/30,access,down,
SW049,Gi1/0/31,access,down,
SW049,Gi1/0/32,access,down,
SW049,Gi1/0/33,access,down,
SW049,Gi1/0/34,access,down,
SW049,Gi1/0/35,access,down,
SW049,Gi1/0/36,access,down,
SW049,Gi1/0/37,access,down,
SW049,Gi1/0/38,access,down,
SW049,Gi1/0/39,access,down,
SW049,Gi1/0/40,access,down,
SW049,Gi1/0/41,access,down,
SW049,Gi1/0/42,access,down,
SW049,Gi1/0/43,access,down,
SW049,Gi1/0/44,access,down,
SW049,Gi1/0/45,access,down,
SW049,Gi1/0/46,access,down,
SW049,Gi1/0/47,access,down,
SW049,Gi1/0/48,access,down,
SW049,Te1/1/1,uplink,up,Po1
SW049,Te1/1/2,uplink,up,Po1
SW049,Te1/1/3,uplink,up,Po1
SW049,Te1/1/4,uplink,up,Po1
SW050,Gi1/0/1,access,down,
SW050,Gi1/0/2,access,down,
SW050,Gi1/0/3,access,down,
SW050,Gi1/0/4,access,down,
SW050,Gi1/0/5,access,down,
SW050,Gi1/0/6,access,down,
SW050,Gi1/0/7,access,down,
SW050,Gi1/0/8,access,down,
SW050,Gi1/0/9,access,down,
SW050,Gi1/0/10,access,down,
SW050,Gi1/0/11,access,down,
SW050,Gi1/0/12,access,down,
SW050,Gi1/0/13,access,down,
SW050,Gi1/0/14,access,down,
SW050,Gi1/0/15,access,down,
SW050,Gi1/0/16,access,down,
SW050,Gi1/0/17,access,down,
SW050,Gi1/0/18,access,down,
SW050,Gi1/0/19,access,down,
SW050,Gi1/0/20,access,down,
SW050,Gi1/0/21,access,down,
SW050,Gi1/0/22,access,down,
SW050,Gi1/0/23,access,down,
SW050,Gi1/0/24,access,down,
SW050,Gi1/0/25,access,down,
SW050,Gi1/0/26,access,down,
SW050,Gi1/0/27,access,down,
SW050,Gi1/0/28,access,down,
SW050,Gi1/0/29,access,down,
SW050,Gi1/0/30,access,down,
SW050,Gi1/0/31,access,down,
SW050,Gi1/0/32,access,down,
SW050,Gi1/0/33,access,down,
SW050,Gi1/0/34,access,down,
SW050,Gi1/0/35,access,down,
SW050,Gi1/0/36,access,down,
SW050,Gi1/0/37,access,down,
SW050,Gi1/0/38,access,down,
SW050,Gi1/0/39,access,down,
SW050,Gi1/0/40,access,down,
SW050,Gi1/0/41,access,down,
SW050,Gi1/0/42,access,down,
SW050,Gi1/0/43,access,down,
